8457097;10911561;190697;0;5;7;
7654076;9941733;282940;0;5;7;
7894867;10240571;287950;0;5;7;
7926965;10259440;291096;0;5;7;
7909772;10257861;278951;0;5;7;
7657498;9920018;270191;0;5;7;
8032846;10438550;251343;0;5;7;
7857029;10200266;235305;0;5;7;
7965396;10349760;290593;0;5;7;
8235597;10644616;292305;0;5;7;
8206519;10640422;281629;0;5;7;
8016062;10405746;264791;0;5;7;
7912233;10280730;273271;0;5;7;
7684474;9988430;290815;0;5;7;
8562454;11051154;312683;0;5;7;
7782561;10068804;288154;0;5;7;
6916723;9020832;169996;0;5;7;
8400596;10829098;196517;0;5;7;
8060609;10474536;262657;0;5;7;
8080371;10481318;294488;0;5;7;
7931993;10274069;289136;0;5;7;
;;;;;;
;;;;;;
7959320,85714286;10318072,1428571;266452,761904762;;;;Moyenne
344705,329191222;425420,321203194;37875,4784008133;;;;Écart type
;;;;;;
;29,8714143559441;;;;;
