33135;65916;1772;0;14;17
33155;65838;1767;0;14;17
33135;65922;1723;0;14;17
33088;65784;1737;0;14;17
33180;65956;1723;0;14;17
33146;65932;1690;0;14;17
33069;65820;1719;0;14;17
33209;65996;1722;0;14;17
33040;65724;1701;0;14;17
33110;65884;1727;0;14;17
33099;65870;1757;0;14;17
33229;66010;1734;0;14;17
33064;65802;1717;0;14;17
33220;66006;1740;0;14;17
33080;65740;1723;0;14;17
33145;65840;1692;0;14;17
33223;66016;1703;0;14;17
33095;65854;1738;0;14;17
33153;65880;1710;0;14;17
33163;65930;1725;0;14;17
33224;66016;1731;0;14;17
33185;65930;1755;0;14;17
33115;65888;1714;0;14;17
33085;65766;1778;0;14;17
33024;65789;1720;0;14;17
33204;65986;1732;0;14;17
33117;65882;1731;0;14;17
33056;65762;1750;0;14;17
33172;65966;1734;0;14;17
33209;65998;1714;0;14;17
33275;66074;1683;0;14;17
