33569;66348;1787;0;14;18
33741;66424;1776;0;14;18
33573;66360;1729;0;14;18
33588;66284;1748;0;14;18
33668;66444;1722;0;14;18
33590;66376;1702;0;14;18
33463;66211;1721;0;14;18
33733;66520;1727;0;14;18
33486;66170;1701;0;14;18
33516;66290;1735;0;14;18
33507;66278;1757;0;14;18
33785;66566;1735;0;14;18
33472;66210;1720;0;14;18
33764;66548;1749;0;14;18
33592;66252;1728;0;14;18
33719;66414;1678;0;14;18
33753;66546;1712;0;14;18
33533;66292;1737;0;14;18
33701;66428;1723;0;14;18
33649;66416;1725;0;14;18
33766;66557;1733;0;14;18
33733;66478;1771;0;14;18
33543;66316;1717;0;14;18
33591;66272;1788;0;14;18
33340;66105;1719;0;14;18
33734;66516;1739;0;14;18
33569;66334;1740;0;14;18
33496;66202;1750;0;14;18
33648;66442;1741;0;14;18
33737;66526;1714;0;14;18
33865;66662;1690;0;14;18
