34407;67173;1774;0;14;19
34849;67525;1783;0;14;19
34387;67170;1733;0;14;19
34536;67221;1756;0;14;19
34604;67368;1739;0;14;19
34444;67230;1703;0;14;19
34170;66914;1723;0;14;19
34719;67506;1738;0;14;19
34310;66988;1717;0;14;19
34312;67084;1737;0;14;19
34299;67070;1760;0;14;19
34853;67626;1743;0;14;19
34226;66964;1727;0;14;19
34790;67570;1751;0;14;19
34608;67268;1731;0;14;19
34823;67518;1691;0;14;19
34715;67500;1713;0;14;19
34335;67094;1735;0;14;19
34725;67450;1723;0;14;19
34589;67352;1739;0;14;19
34814;67601;1743;0;14;19
34789;67533;1766;0;14;19
34347;67120;1722;0;14;19
34511;67188;1789;0;14;19
33967;66720;1720;0;14;19
34736;67518;1749;0;14;19
34425;67188;1745;0;14;19
34360;67063;1756;0;14;19
34558;67352;1744;0;14;19
34767;67544;1721;0;14;19
34987;67780;1700;0;14;19
