52417;76036;2308;0;14;23
58518;80614;1925;0;14;23
51178;74987;1834;0;14;23
53959;74010;1882;0;14;23
53837;77036;1859;0;14;23
52164;75642;1818;0;14;23
48909;74777;1824;0;14;23
56249;78154;1867;0;14;23
51626;74711;1815;0;14;23
51435;75413;1845;0;14;23
49605;74149;1861;0;14;23
58276;79724;1895;0;14;23
51175;75610;1836;0;14;23
55683;75963;1898;0;14;23
55335;78990;1860;0;14;23
57486;78497;1827;0;14;23
56477;79635;1853;0;14;23
51974;77222;1852;0;14;23
55282;77774;1859;0;14;23
54772;78095;1862;0;14;23
56793;77572;1873;0;14;23
56459;79163;1900;0;14;23
50767;76234;1823;0;14;23
55081;74909;1918;0;14;23
46509;73717;1803;0;14;23
56251;74694;1883;0;14;23
51715;76819;1862;0;14;23
52550;76817;1878;0;14;23
53865;76375;1861;0;14;23
54737;76511;1841;0;14;23
58858;78258;1847;0;14;23
