35908;68648;1796;0;14;20
36837;69466;1804;0;14;20
35877;68557;1746;0;14;20
36178;68806;1767;0;14;20
36308;69034;1754;0;14;20
35990;68741;1723;0;14;20
35544;68266;1738;0;14;20
36495;69251;1751;0;14;20
35916;68551;1723;0;14;20
35768;68529;1746;0;14;20
35763;68501;1777;0;14;20
36795;69516;1760;0;14;20
35718;68422;1738;0;14;20
36638;69324;1768;0;14;20
36496;69116;1747;0;14;20
36843;69478;1704;0;14;20
36635;69357;1734;0;14;20
35799;68510;1752;0;14;20
36631;69284;1740;0;14;20
36371;69108;1748;0;14;20
36773;69473;1753;0;14;20
36758;69444;1779;0;14;20
35831;68580;1733;0;14;20
36287;68927;1796;0;14;20
35136;67847;1735;0;14;20
36602;69358;1763;0;14;20
35909;68667;1758;0;14;20
35858;68541;1766;0;14;20
36242;69009;1749;0;14;20
36641;69294;1736;0;14;20
37073;69809;1710;0;14;20
