32781;65562;1776;0;19;0
32683;65366;1765;0;19;0
32787;65574;1720;0;19;0
32696;65392;1739;0;19;0
32776;65552;1718;0;19;0
32786;65572;1694;0;19;0
32751;65502;1722;0;19;0
32787;65574;1718;0;19;0
32684;65368;1699;0;19;0
32774;65548;1729;0;19;0
32771;65542;1751;0;19;0
32781;65562;1730;0;19;0
32738;65476;1712;0;19;0
32786;65572;1738;0;19;0
32660;65320;1724;0;19;0
32695;65390;1673;0;19;0
32793;65586;1699;0;19;0
32759;65518;1729;0;19;0
32727;65454;1714;0;19;0
32767;65534;1722;0;19;0
32792;65584;1724;0;19;0
32745;65490;1749;0;19;0
32773;65546;1710;0;19;0
32681;65362;1776;0;19;0
32766;65532;1712;0;19;0
32782;65564;1729;0;19;0
32765;65530;1730;0;19;0
32706;65412;1741;0;19;0
32794;65588;1734;0;19;0
32789;65578;1703;0;19;0
32799;65598;1680;0;19;0
